"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5574795782.212368,0,130,0,0,yes,1.000000
24,,28046978107.899818,28047045693.778107,0,546,0,0,yes,1.000000
23,,2348993483.112576,2354707202.296910,0,60,0,0,yes,1.000000
22,,16921536531.488951,17019695569.659492,0,379,0,0,yes,1.000000
21,,2211255901.335674,2311630201.648399,0,60,0,0,yes,1.000000
20,,4060630482.754071,4188963463.144921,0,169,0,0,yes,1.000000
19,,3572276779.011707,3619678837.063449,0,102,0,0,yes,1.000000
18,,29962095.938975,39300692.565420,0,13,0,0,yes,1.000000
17,,191115344.410160,288349500.200200,0,9,0,0,yes,1.000000
16,,26801703402.514065,28442178572.099854,0,531,0,0,yes,1.000000
15,,2378703547.671384,2567549727.261730,0,120,0,0,yes,1.000000
14,,589388305.364250,659431167.876950,0,46,0,0,yes,1.000000
13,,531788900.982630,757476390.931600,0,89,0,0,yes,1.000000
12,,541919697.265620,627503554.136710,0,71,0,0,yes,1.000000
11,,1015495584.187755,1087805940.143530,0,172,0,0,yes,1.000000
10,,551661937.579320,551794604.776320,0,88,0,0,yes,1.000000
9,,1191423147.546900,1203443140.219750,0,68,0,0,yes,1.000000
8,,1289643311.160406,1710500073.115731,0,175,0,0,yes,1.000000
7,,2171242637.422111,2303429617.057120,0,174,0,0,yes,1.000000
6,,2343689936.523930,3210972840.866198,0,166,0,0,yes,1.000000
5,,1507276552.211417,1612838972.100089,0,88,0,0,yes,1.000000
4,,537709988.218270,538852598.981940,0,51,0,0,yes,1.000000
3,,1382677638.744610,1398115119.521460,0,64,0,0,yes,1.000000
2,,961616721.645475,1000329594.961420,0,118,0,0,yes,1.000000
1,,590592147.143080,709167086.445810,0,46,0,0,yes,1.000000
