"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5826096740.635691,0,119,0,0,yes,1.000000
24,,28046978107.899818,28056015291.894325,0,528,0,0,yes,1.000000
23,,2348993483.112576,2352520432.837420,0,54,0,0,yes,1.000000
22,,16921536531.488951,17034574338.613173,0,360,0,0,yes,1.000000
21,,2211255901.335674,2887554473.538530,0,67,0,0,yes,1.000000
20,,4060630482.754071,4063359034.657171,0,140,0,0,yes,1.000000
19,,3572276779.011707,3609212688.660599,0,105,0,0,yes,1.000000
18,,29962095.938975,40251934.762210,0,8,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,28211155635.649654,0,509,0,0,yes,1.000000
15,,2378703547.671384,2673134578.119620,0,100,0,0,yes,1.000000
14,,589388305.364250,941778821.914550,0,59,0,0,yes,1.000000
13,,531788900.982630,684832677.987760,0,81,0,0,yes,1.000000
12,,541919697.265620,635056653.849600,0,74,0,0,yes,1.000000
11,,1015495584.187755,1022932440.899400,0,171,0,0,yes,1.000000
10,,551661937.579320,567718740.373470,0,87,0,0,yes,1.000000
9,,1191423147.546900,1570098285.063000,0,80,0,0,yes,1.000000
8,,1289643311.160406,1659578180.443841,0,173,0,0,yes,1.000000
7,,2171242637.422111,2281807764.481450,0,173,0,0,yes,1.000000
6,,2343689936.523930,3250687869.501958,0,165,0,0,yes,1.000000
5,,1507276552.211417,1537053217.421870,0,88,0,0,yes,1.000000
4,,537709988.218270,682433195.565920,0,63,0,0,yes,1.000000
3,,1382677638.744610,1648407444.655270,0,78,0,0,yes,1.000000
2,,961616721.645475,1152315938.734390,0,101,0,0,yes,1.000000
1,,590592147.143080,665036528.980460,0,44,0,0,yes,1.000000
