"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5527546296.345656,0,114,0,0,yes,1.000000
24,,28046978107.899818,28048030069.331310,0,530,0,0,yes,1.000000
23,,2348993483.112576,2364677382.854020,0,53,0,0,yes,1.000000
22,,16921536531.488951,17017829981.024323,0,362,0,0,yes,1.000000
21,,2211255901.335674,2613326144.971660,0,59,0,0,yes,1.000000
20,,4060630482.754071,4067205776.620050,0,142,0,0,yes,1.000000
19,,3572276779.011707,3622937661.536110,0,103,0,0,yes,1.000000
18,,29962095.938975,37756410.805670,0,5,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,28505104930.149162,0,513,0,0,yes,1.000000
15,,2378703547.671384,2730848660.717268,0,104,0,0,yes,1.000000
14,,589388305.364250,909021684.276350,0,51,0,0,yes,1.000000
13,,531788900.982630,783013894.438420,0,91,0,0,yes,1.000000
12,,541919697.265620,655384381.533670,0,74,0,0,yes,1.000000
11,,1015495584.187755,1019447008.270970,0,169,0,0,yes,1.000000
10,,551661937.579320,557199776.141560,0,86,0,0,yes,1.000000
9,,1191423147.546900,1309053967.440950,0,75,0,0,yes,1.000000
8,,1289643311.160406,1654387709.665031,0,172,0,0,yes,1.000000
7,,2171242637.422111,2233284298.361330,0,171,0,0,yes,1.000000
6,,2343689936.523930,3242313178.630847,0,163,0,0,yes,1.000000
5,,1507276552.211417,1552863419.432129,0,85,0,0,yes,1.000000
4,,537709988.218270,832607836.875490,0,75,0,0,yes,1.000000
3,,1382677638.744610,1777278339.645990,0,87,0,0,yes,1.000000
2,,961616721.645475,1067100816.312510,0,105,0,0,yes,1.000000
1,,590592147.143080,603284901.016130,0,40,0,0,yes,1.000000
