"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5921020511.093699,0,122,0,0,yes,1.000000
24,,28046978107.899818,28047161158.587643,0,526,0,0,yes,1.000000
23,,2348993483.112576,2387478073.117200,0,53,0,0,yes,1.000000
22,,16921536531.488951,16941893449.409571,0,354,0,0,yes,1.000000
21,,2211255901.335674,2660989010.994610,0,61,0,0,yes,1.000000
20,,4060630482.754071,4060946739.591250,0,139,0,0,yes,1.000000
19,,3572276779.011707,3627432078.314919,0,106,0,0,yes,1.000000
18,,29962095.938975,40512907.905280,0,8,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,27315412583.344051,0,497,0,0,yes,1.000000
15,,2378703547.671384,3158728667.578108,0,129,0,0,yes,1.000000
14,,589388305.364250,847607016.490240,0,46,0,0,yes,1.000000
13,,531788900.982630,695433175.729450,0,85,0,0,yes,1.000000
12,,541919697.265620,646766411.878400,0,71,0,0,yes,1.000000
11,,1015495584.187755,1025213471.705060,0,168,0,0,yes,1.000000
10,,551661937.579320,564349765.288520,0,84,0,0,yes,1.000000
9,,1191423147.546900,1224918706.047870,0,68,0,0,yes,1.000000
8,,1289643311.160406,1651264637.408681,0,171,0,0,yes,1.000000
7,,2171242637.422111,2344345649.808120,0,171,0,0,yes,1.000000
6,,2343689936.523930,3251228155.598127,0,162,0,0,yes,1.000000
5,,1507276552.211417,1555370525.104500,0,85,0,0,yes,1.000000
4,,537709988.218270,573662053.476560,0,53,0,0,yes,1.000000
3,,1382677638.744610,1420529676.754900,0,63,0,0,yes,1.000000
2,,961616721.645475,1495363630.292480,0,129,0,0,yes,1.000000
1,,590592147.143080,590884318.581070,0,39,0,0,yes,1.000000
