"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5535455189.218217,0,116,0,0,yes,1.000000
24,,28046978107.899818,28047045466.776611,0,534,0,0,yes,1.000000
23,,2348993483.112576,2386323703.424340,0,54,0,0,yes,1.000000
22,,16921536531.488951,16943105632.089722,0,367,0,0,yes,1.000000
21,,2211255901.335674,2998244024.171350,0,70,0,0,yes,1.000000
20,,4060630482.754071,4100866307.904260,0,139,0,0,yes,1.000000
19,,3572276779.011707,3734740628.928671,0,107,0,0,yes,1.000000
18,,29962095.938975,37464380.417970,0,5,0,0,yes,1.000000
17,,191115344.410160,227378834.393070,0,7,0,0,yes,1.000000
16,,26801703402.514065,28038493117.266838,0,509,0,0,yes,1.000000
15,,2378703547.671384,2901659589.165508,0,114,0,0,yes,1.000000
14,,589388305.364250,848112876.794900,0,53,0,0,yes,1.000000
13,,531788900.982630,708311782.383270,0,90,0,0,yes,1.000000
12,,541919697.265620,650224001.042470,0,76,0,0,yes,1.000000
11,,1015495584.187755,1019530412.878400,0,167,0,0,yes,1.000000
10,,551661937.579320,568401107.259220,0,87,0,0,yes,1.000000
9,,1191423147.546900,1314545569.911150,0,73,0,0,yes,1.000000
8,,1289643311.160406,1634824894.899421,0,170,0,0,yes,1.000000
7,,2171242637.422111,2195656387.262690,0,170,0,0,yes,1.000000
6,,2343689936.523930,3177211376.815418,0,161,0,0,yes,1.000000
5,,1507276552.211417,1522648278.770029,0,87,0,0,yes,1.000000
4,,537709988.218270,663269010.356910,0,56,0,0,yes,1.000000
3,,1382677638.744610,1488622130.484380,0,72,0,0,yes,1.000000
2,,961616721.645475,1412218322.140121,0,113,0,0,yes,1.000000
1,,590592147.143080,632641802.047890,0,41,0,0,yes,1.000000
