"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6030582056.080041,0,125,0,0,yes,1.000000
24,,28046978107.899818,28048177479.117428,0,529,0,0,yes,1.000000
23,,2348993483.112576,2363440447.807640,0,52,0,0,yes,1.000000
22,,16921536531.488951,16973942518.431049,0,357,0,0,yes,1.000000
21,,2211255901.335674,2899877545.759750,0,67,0,0,yes,1.000000
20,,4060630482.754071,4062199524.432071,0,144,0,0,yes,1.000000
19,,3572276779.011707,3576351609.412581,0,102,0,0,yes,1.000000
18,,29962095.938975,35898086.991210,0,5,0,0,yes,1.000000
17,,191115344.410160,374281939.842780,0,14,0,0,yes,1.000000
16,,26801703402.514065,27339612467.731205,0,503,0,0,yes,1.000000
15,,2378703547.671384,3000035645.611788,0,121,0,0,yes,1.000000
14,,589388305.364250,882437167.820320,0,57,0,0,yes,1.000000
13,,531788900.982630,755298884.564900,0,91,0,0,yes,1.000000
12,,541919697.265620,651046258.147940,0,70,0,0,yes,1.000000
11,,1015495584.187755,1018194208.736790,0,171,0,0,yes,1.000000
10,,551661937.579320,555836989.831480,0,82,0,0,yes,1.000000
9,,1191423147.546900,1297503721.443360,0,65,0,0,yes,1.000000
8,,1289643311.160406,1647616747.986811,0,174,0,0,yes,1.000000
7,,2171242637.422111,2412641602.812510,0,174,0,0,yes,1.000000
6,,2343689936.523930,3210114250.933567,0,165,0,0,yes,1.000000
5,,1507276552.211417,1545414530.119149,0,83,0,0,yes,1.000000
4,,537709988.218270,578921917.989730,0,57,0,0,yes,1.000000
3,,1382677638.744610,1609658293.215330,0,72,0,0,yes,1.000000
2,,961616721.645475,1431417429.492671,0,120,0,0,yes,1.000000
1,,590592147.143080,617007535.670920,0,43,0,0,yes,1.000000
