"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6002582003.932597,0,137,0,0,yes,1.000000
24,,28046978107.899818,28047494415.062328,0,549,0,0,yes,1.000000
23,,2348993483.112576,2542425950.584011,0,66,0,0,yes,1.000000
22,,16921536531.488951,17098650966.108742,0,381,0,0,yes,1.000000
21,,2211255901.335674,2231451393.898439,0,54,0,0,yes,1.000000
20,,4060630482.754071,4133718832.317780,0,162,0,0,yes,1.000000
19,,3572276779.011707,3589070129.245590,0,104,0,0,yes,1.000000
18,,29962095.938975,41195242.366210,0,18,0,0,yes,1.000000
17,,191115344.410160,202452101.396000,0,7,0,0,yes,1.000000
16,,26801703402.514065,28264090672.275131,0,536,0,0,yes,1.000000
15,,2378703547.671384,2724266520.207039,0,119,0,0,yes,1.000000
14,,589388305.364250,641125685.967770,0,46,0,0,yes,1.000000
13,,531788900.982630,750293357.388640,0,91,0,0,yes,1.000000
12,,541919697.265620,641583852.213370,0,69,0,0,yes,1.000000
11,,1015495584.187755,1044006090.726060,0,176,0,0,yes,1.000000
10,,551661937.579320,552478066.266550,0,82,0,0,yes,1.000000
9,,1191423147.546900,1214817041.099650,0,64,0,0,yes,1.000000
8,,1289643311.160406,1711543282.592761,0,177,0,0,yes,1.000000
7,,2171242637.422111,2332380375.825210,0,176,0,0,yes,1.000000
6,,2343689936.523930,3187130262.431138,0,170,0,0,yes,1.000000
5,,1507276552.211417,1568752205.398420,0,82,0,0,yes,1.000000
4,,537709988.218270,538659140.645040,0,50,0,0,yes,1.000000
3,,1382677638.744610,1385994756.093740,0,65,0,0,yes,1.000000
2,,961616721.645475,1026406861.177720,0,114,0,0,yes,1.000000
1,,590592147.143080,610051524.209490,0,46,0,0,yes,1.000000
