"planning_unit","number"
1110,6
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,1
1097,0
1096,0
1095,10
1094,1
1093,0
1092,1
1091,1
1090,0
1089,0
1088,0
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,0
1080,1
1076,10
1074,10
1073,0
1072,0
1071,1
1070,4
1069,1
1068,4
1067,3
1066,4
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,2
1053,0
1052,3
1051,10
1050,6
1049,4
1048,4
1047,8
1046,3
1045,8
1044,4
1043,1
1042,10
1041,10
1040,10
1039,10
1038,10
1037,4
1036,2
1032,10
1031,1
1030,10
1029,0
1028,9
1027,5
1026,8
1025,2
1024,7
1023,7
1022,2
1021,0
1020,10
1019,10
1018,10
1017,10
1016,0
1015,0
1009,2
1008,7
1007,0
1006,6
1005,5
1004,6
1003,6
1002,6
1001,5
1000,6
999,0
998,0
997,10
996,10
995,10
994,10
993,3
992,1
988,10
987,4
986,10
985,8
984,7
983,5
982,9
981,4
980,7
979,2
978,1
977,0
976,10
975,10
974,10
973,10
972,10
971,1
965,4
964,5
963,6
962,6
961,6
960,6
959,4
958,3
957,0
956,0
955,0
954,0
953,10
952,10
951,10
950,0
949,1
948,5
944,10
943,1
942,10
941,3
940,0
939,1
938,4
937,0
936,0
935,0
934,0
933,0
932,10
931,10
930,10
929,10
928,0
927,4
922,5
921,6
920,10
919,9
918,9
917,6
916,7
915,7
914,4
913,1
912,0
911,0
910,10
909,10
908,10
907,10
906,0
905,3
904,1
900,8
899,10
898,10
897,9
896,10
895,7
894,9
893,9
892,0
891,0
890,0
889,0
888,10
887,10
886,10
885,1
884,2
883,7
877,10
876,10
875,7
874,7
873,9
872,8
871,10
870,4
869,0
868,0
867,2
866,10
865,10
864,10
863,4
862,0
861,1
856,10
855,5
854,8
853,3
852,8
851,2
850,7
849,10
848,0
847,0
846,0
845,0
844,10
843,10
842,10
841,0
840,2
839,4
834,1
833,10
832,9
831,6
830,5
829,5
828,8
827,1
826,9
825,0
824,0
823,2
822,10
821,10
820,10
819,10
818,0
817,1
812,10
811,7
810,7
809,2
808,5
807,7
806,6
805,3
804,0
803,0
802,4
801,10
800,10
799,10
798,10
797,0
796,0
795,0
790,0
789,1
788,0
787,2
786,0
785,1
784,2
783,0
782,0
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,0
772,1
768,10
767,4
766,5
765,3
764,4
763,8
762,7
761,5
760,0
759,1
758,0
757,10
756,10
755,10
754,10
753,4
752,0
751,1
746,1
745,6
744,4
743,0
742,5
741,5
740,9
739,1
738,5
737,0
736,1
735,0
734,2
733,10
732,10
731,10
730,0
729,2
728,2
724,8
723,3
722,5
721,10
720,5
719,4
718,8
717,2
716,0
715,4
714,0
713,10
712,10
711,10
710,0
709,1
708,2
707,0
706,2
702,0
701,10
700,6
699,10
698,10
697,5
696,8
695,3
694,6
693,1
692,3
691,0
690,1
689,10
688,10
687,0
686,2
685,0
684,0
683,0
680,6
679,3
678,2
677,10
676,8
675,1
674,6
673,2
672,6
671,2
670,5
669,0
668,10
667,10
666,0
665,0
664,1
663,0
662,0
658,1
657,5
656,7
655,3
654,10
653,8
652,6
651,4
650,5
649,5
648,5
647,2
646,7
645,10
644,10
643,0
642,10
641,0
640,0
639,1
636,1
635,0
634,1
633,0
632,0
631,1
630,1
629,0
628,0
627,1
626,0
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,0
617,2
614,6
613,9
612,1
611,0
610,0
609,1
608,6
607,6
606,6
605,7
604,9
603,5
602,7
601,9
600,2
599,0
598,0
597,0
596,1
595,3
593,0
592,7
591,0
590,10
589,0
588,0
587,5
586,5
585,3
584,7
583,3
582,9
581,3
580,8
579,3
578,4
577,0
576,1
575,0
574,3
573,0
570,10
569,4
568,10
567,2
566,2
565,1
564,7
563,7
562,7
561,10
560,6
559,4
558,9
557,8
556,4
555,6
554,0
553,0
552,2
551,1
549,3
548,10
547,1
546,10
545,2
544,3
543,3
542,7
541,3
540,8
539,4
538,9
537,4
536,9
535,0
534,8
533,3
532,0
531,1
530,6
529,1
526,10
525,8
524,10
523,3
522,10
521,5
520,7
519,4
518,9
517,6
516,8
515,8
514,5
513,3
512,6
511,5
510,0
509,1
508,6
507,0
505,5
504,8
503,10
502,9
501,3
500,7
499,4
498,6
497,4
496,6
495,3
494,4
493,4
492,6
491,1
490,5
489,3
488,0
487,0
486,0
485,0
482,1
481,1
480,5
479,2
478,0
477,0
476,1
475,0
474,0
473,1
472,0
471,1
470,1
469,2
468,0
467,0
466,10
465,0
464,0
463,0
462,0
461,0
460,9
459,8
458,7
457,7
456,5
455,6
454,5
453,3
452,5
451,4
450,5
449,7
448,5
447,9
446,3
445,4
444,10
443,0
442,0
441,0
438,10
437,4
436,5
435,3
434,7
433,4
432,7
431,3
430,4
429,4
428,3
427,0
426,5
425,2
424,5
423,10
422,10
421,0
420,0
419,0
418,0
417,10
416,9
415,6
414,10
413,4
412,7
411,2
410,4
409,4
408,7
407,5
406,2
405,4
404,10
403,4
402,4
401,10
400,3
399,0
398,0
397,0
394,10
393,6
392,6
391,9
390,4
389,6
388,6
387,5
386,4
385,10
384,6
383,4
382,4
381,3
380,5
379,9
378,4
377,0
376,0
375,1
374,4
373,10
372,7
371,4
370,9
369,1
368,1
367,4
366,5
365,2
364,2
363,3
360,10
359,1
358,7
357,10
356,1
355,0
354,10
353,0
352,0
350,10
349,6
348,5
347,6
346,2
345,3
344,4
343,1
342,0
338,4
337,7
336,5
335,4
334,2
333,0
332,0
331,2
330,4
329,2
328,5
327,3
326,0
325,3
323,0
322,2
316,0
315,1
314,7
313,4
312,1
311,0
310,10
309,2
308,1
306,0
305,4
303,6
293,1
292,3
291,5
290,2
289,4
288,3
287,7
286,1
284,2
283,1
281,0
270,1
269,1
268,0
267,0
266,0
265,0
264,0
261,10
259,0
248,0
247,6
246,5
245,7
244,5
243,7
242,2
239,1
226,2
225,1
224,7
223,4
222,3
221,2
220,0
203,8
202,3
201,4
200,2
199,5
198,2
181,5
180,5
179,2
178,4
177,1
176,2
158,3
157,3
156,5
155,0
154,0
136,1
135,2
134,3
133,4
112,2
111,0
110,0
92,1
91,0
90,9
89,8
68,2
67,4
66,6
46,3
45,1
24,2
22,0
2,1
