"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5654077554.955546,0,127,0,0,yes,1.000000
24,,28046978107.899818,28047153173.991539,0,546,0,0,yes,1.000000
23,,2348993483.112576,2429317936.898960,0,63,0,0,yes,1.000000
22,,16921536531.488951,17037066825.507210,0,376,0,0,yes,1.000000
21,,2211255901.335674,2348731177.305169,0,57,0,0,yes,1.000000
20,,4060630482.754071,4077849115.786510,0,159,0,0,yes,1.000000
19,,3572276779.011707,3577293172.759250,0,97,0,0,yes,1.000000
18,,29962095.938975,42179545.972650,0,17,0,0,yes,1.000000
17,,191115344.410160,278525560.883790,0,9,0,0,yes,1.000000
16,,26801703402.514065,28448365211.584747,0,528,0,0,yes,1.000000
15,,2378703547.671384,2475130841.524409,0,113,0,0,yes,1.000000
14,,589388305.364250,739706097.843740,0,48,0,0,yes,1.000000
13,,531788900.982630,697835557.524850,0,87,0,0,yes,1.000000
12,,541919697.265620,631972881.003410,0,70,0,0,yes,1.000000
11,,1015495584.187755,1047791369.244600,0,175,0,0,yes,1.000000
10,,551661937.579320,553775483.400830,0,84,0,0,yes,1.000000
9,,1191423147.546900,1213435453.568880,0,64,0,0,yes,1.000000
8,,1289643311.160406,1656782600.644051,0,177,0,0,yes,1.000000
7,,2171242637.422111,2236451783.598639,0,177,0,0,yes,1.000000
6,,2343689936.523930,3371020800.300768,0,169,0,0,yes,1.000000
5,,1507276552.211417,1571539326.700180,0,85,0,0,yes,1.000000
4,,537709988.218270,541025779.040040,0,52,0,0,yes,1.000000
3,,1382677638.744610,1461510208.914530,0,65,0,0,yes,1.000000
2,,961616721.645475,1062292018.665540,0,110,0,0,yes,1.000000
1,,590592147.143080,592854777.362330,0,51,0,0,yes,1.000000
