"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6151327083.944780,0,130,0,0,yes,1.000000
24,,28046978107.899818,28051521010.833233,0,528,0,0,yes,1.000000
23,,2348993483.112576,2386186605.896510,0,54,0,0,yes,1.000000
22,,16921536531.488951,16993090569.432987,0,359,0,0,yes,1.000000
21,,2211255901.335674,2748092260.901830,0,62,0,0,yes,1.000000
20,,4060630482.754071,4087975659.439891,0,142,0,0,yes,1.000000
19,,3572276779.011707,3819387486.504371,0,109,0,0,yes,1.000000
18,,29962095.938975,38136187.187990,0,6,0,0,yes,1.000000
17,,191115344.410160,354587391.673830,0,11,0,0,yes,1.000000
16,,26801703402.514065,27303622820.095448,0,499,0,0,yes,1.000000
15,,2378703547.671384,2971385214.309538,0,122,0,0,yes,1.000000
14,,589388305.364250,793075318.838860,0,54,0,0,yes,1.000000
13,,531788900.982630,704577245.240680,0,86,0,0,yes,1.000000
12,,541919697.265620,664155885.308100,0,70,0,0,yes,1.000000
11,,1015495584.187755,1016676099.367660,0,169,0,0,yes,1.000000
10,,551661937.579320,552353431.810470,0,83,0,0,yes,1.000000
9,,1191423147.546900,1430348742.280760,0,70,0,0,yes,1.000000
8,,1289643311.160406,1659429697.298821,0,172,0,0,yes,1.000000
7,,2171242637.422111,2253286858.081540,0,171,0,0,yes,1.000000
6,,2343689936.523930,3261911375.688457,0,163,0,0,yes,1.000000
5,,1507276552.211417,1533684365.726570,0,84,0,0,yes,1.000000
4,,537709988.218270,624779967.181640,0,52,0,0,yes,1.000000
3,,1382677638.744610,1391381959.114270,0,65,0,0,yes,1.000000
2,,961616721.645475,1478392857.841820,0,123,0,0,yes,1.000000
1,,590592147.143080,706910007.996110,0,46,0,0,yes,1.000000
