"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6057739627.758249,0,127,0,0,yes,1.000000
24,,28046978107.899818,28058851383.958302,0,534,0,0,yes,1.000000
23,,2348993483.112576,2351125532.868670,0,56,0,0,yes,1.000000
22,,16921536531.488951,16972834863.429571,0,364,0,0,yes,1.000000
21,,2211255901.335674,2778466246.368140,0,65,0,0,yes,1.000000
20,,4060630482.754071,4061219924.980910,0,146,0,0,yes,1.000000
19,,3572276779.011707,3596699346.249500,0,106,0,0,yes,1.000000
18,,29962095.938975,38136187.187990,0,6,0,0,yes,1.000000
17,,191115344.410160,368617979.473150,0,11,0,0,yes,1.000000
16,,26801703402.514065,27468326591.749321,0,506,0,0,yes,1.000000
15,,2378703547.671384,2962197073.385708,0,123,0,0,yes,1.000000
14,,589388305.364250,844470502.292470,0,52,0,0,yes,1.000000
13,,531788900.982630,623925143.066360,0,83,0,0,yes,1.000000
12,,541919697.265620,653690439.223140,0,73,0,0,yes,1.000000
11,,1015495584.187755,1020315471.916480,0,172,0,0,yes,1.000000
10,,551661937.579320,551908474.128860,0,84,0,0,yes,1.000000
9,,1191423147.546900,1298539518.666990,0,72,0,0,yes,1.000000
8,,1289643311.160406,1665540927.273921,0,174,0,0,yes,1.000000
7,,2171242637.422111,2245742068.862309,0,174,0,0,yes,1.000000
6,,2343689936.523930,3321598229.898927,0,166,0,0,yes,1.000000
5,,1507276552.211417,1561392924.369139,0,83,0,0,yes,1.000000
4,,537709988.218270,543510995.694810,0,52,0,0,yes,1.000000
3,,1382677638.744610,1629653907.299810,0,71,0,0,yes,1.000000
2,,961616721.645475,1472943154.414100,0,122,0,0,yes,1.000000
1,,590592147.143080,650826583.472200,0,45,0,0,yes,1.000000
