"planning_unit","number"
684,2
683,0
680,7
679,4
678,1
677,10
676,9
675,1
674,4
673,0
672,6
671,1
670,4
669,0
668,10
667,10
666,0
665,2
664,1
663,0
662,2
658,0
657,9
656,4
655,2
654,10
653,8
652,2
651,6
650,5
649,4
648,4
647,3
646,7
645,10
644,10
643,0
642,10
641,0
640,0
639,0
636,1
635,0
634,1
633,0
632,0
631,0
630,0
629,1
628,1
627,1
626,0
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,0
617,4
614,6
613,9
612,2
611,0
610,1
609,3
608,4
607,5
606,6
605,5
604,5
603,8
602,6
601,9
600,4
599,2
598,0
597,0
596,3
595,5
593,0
592,7
591,0
590,10
589,0
588,0
587,4
586,4
585,5
584,8
583,3
582,6
581,4
580,7
579,1
578,3
577,0
576,0
575,0
574,3
573,0
570,10
569,7
568,10
567,5
566,2
565,0
564,8
563,6
562,9
561,10
560,6
559,6
558,8
557,6
556,6
555,5
554,0
553,1
552,2
551,3
549,6
548,10
547,1
546,10
545,2
544,4
543,3
542,9
541,7
540,9
539,2
538,6
537,2
536,7
535,2
534,7
533,5
532,0
531,1
530,4
529,4
526,10
525,8
524,6
523,3
522,10
521,6
520,6
519,2
518,6
517,9
516,8
515,6
514,5
513,6
512,7
511,5
510,1
509,4
508,3
507,1
505,6
504,10
503,10
502,8
501,3
500,9
499,2
498,8
497,0
496,7
495,2
494,5
493,2
492,5
491,1
490,6
489,1
488,0
487,1
486,0
485,0
482,0
481,2
480,3
479,0
478,0
477,1
476,0
475,0
474,0
473,2
472,1
471,0
470,0
469,1
468,0
467,0
466,10
465,0
464,0
463,0
462,0
461,1
460,9
459,8
458,6
457,4
456,4
455,6
454,7
453,5
452,7
451,3
450,5
449,7
448,5
447,3
446,4
445,6
444,10
443,1
442,0
441,1
438,10
437,6
436,6
435,3
434,5
433,3
432,8
431,3
430,3
429,5
428,5
427,3
426,6
425,4
424,6
423,10
422,10
421,0
420,0
419,0
418,0
417,10
416,6
415,4
414,8
413,3
412,3
411,3
410,10
409,5
408,8
407,4
406,4
405,4
404,10
403,2
402,3
401,10
400,0
399,0
398,0
397,0
394,10
393,7
392,10
391,7
390,6
389,5
388,6
387,6
386,7
385,10
384,6
383,4
382,7
381,5
380,8
379,4
378,3
377,0
376,0
375,1
374,4
373,10
372,8
371,4
370,6
369,1
368,1
367,2
366,6
365,5
364,0
363,1
360,7
359,2
358,4
357,10
356,1
355,0
354,10
353,0
352,0
350,10
349,6
348,7
347,3
346,2
345,6
344,2
343,5
342,0
338,2
337,6
336,5
335,4
334,3
333,0
332,0
331,1
330,3
329,1
328,5
327,2
326,0
325,5
323,0
322,3
316,2
315,0
314,10
313,4
312,5
311,0
310,10
309,0
308,0
306,0
305,6
303,4
293,0
292,5
291,5
290,5
289,6
288,4
287,3
286,4
284,1
283,2
281,0
270,0
269,1
268,0
267,0
266,0
265,0
264,0
261,10
259,0
248,0
247,5
246,7
245,3
244,1
243,4
242,3
239,0
226,8
225,2
224,3
223,1
222,4
221,2
220,0
203,7
202,6
201,3
200,4
199,7
198,2
181,4
180,6
179,5
178,5
177,1
176,2
158,3
157,4
156,5
155,1
154,0
136,0
135,7
134,6
133,3
112,1
111,0
110,0
92,2
91,0
90,7
89,5
68,3
67,1
66,8
46,5
45,0
24,4
22,1
2,3
