"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5570052733.385201,0,124,0,0,yes,1.000000
24,,28046978107.899818,28052176764.487106,0,533,0,0,yes,1.000000
23,,2348993483.112576,2353184397.694850,0,57,0,0,yes,1.000000
22,,16921536531.488951,17042292133.514524,0,369,0,0,yes,1.000000
21,,2211255901.335674,2616204548.881320,0,67,0,0,yes,1.000000
20,,4060630482.754071,4061668532.572660,0,142,0,0,yes,1.000000
19,,3572276779.011707,3756731619.495590,0,109,0,0,yes,1.000000
18,,29962095.938975,33558956.475590,0,5,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,28475853904.093517,0,520,0,0,yes,1.000000
15,,2378703547.671384,2650604836.359340,0,104,0,0,yes,1.000000
14,,589388305.364250,879334769.838380,0,52,0,0,yes,1.000000
13,,531788900.982630,764981740.365190,0,91,0,0,yes,1.000000
12,,541919697.265620,610152993.501950,0,72,0,0,yes,1.000000
11,,1015495584.187755,1019813732.323710,0,166,0,0,yes,1.000000
10,,551661937.579320,555209681.993100,0,85,0,0,yes,1.000000
9,,1191423147.546900,1289034270.005390,0,68,0,0,yes,1.000000
8,,1289643311.160406,1658469969.630381,0,168,0,0,yes,1.000000
7,,2171242637.422111,2173982844.522470,0,167,0,0,yes,1.000000
6,,2343689936.523930,3228974939.103507,0,160,0,0,yes,1.000000
5,,1507276552.211417,1606226188.492680,0,86,0,0,yes,1.000000
4,,537709988.218270,654656553.536630,0,66,0,0,yes,1.000000
3,,1382677638.744610,1993402757.975570,0,85,0,0,yes,1.000000
2,,961616721.645475,1096596596.874510,0,101,0,0,yes,1.000000
1,,590592147.143080,689995795.690450,0,41,0,0,yes,1.000000
