"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5536032957.287048,0,131,0,0,yes,1.000000
24,,28046978107.899818,28046979422.905586,0,555,0,0,yes,1.000000
23,,2348993483.112576,2587854042.014651,0,69,0,0,yes,1.000000
22,,16921536531.488951,16971276975.810858,0,382,0,0,yes,1.000000
21,,2211255901.335674,2382980648.757809,0,61,0,0,yes,1.000000
20,,4060630482.754071,4304852930.731351,0,175,0,0,yes,1.000000
19,,3572276779.011707,3621956920.675769,0,97,0,0,yes,1.000000
18,,29962095.938975,43354146.043460,0,19,0,0,yes,1.000000
17,,191115344.410160,199871475.716800,0,6,0,0,yes,1.000000
16,,26801703402.514065,28560481310.735111,0,540,0,0,yes,1.000000
15,,2378703547.671384,2622622674.223620,0,120,0,0,yes,1.000000
14,,589388305.364250,706734564.307100,0,49,0,0,yes,1.000000
13,,531788900.982630,643406897.365680,0,88,0,0,yes,1.000000
12,,541919697.265620,611728408.347160,0,69,0,0,yes,1.000000
11,,1015495584.187755,1063644110.797830,0,176,0,0,yes,1.000000
10,,551661937.579320,559893014.345660,0,84,0,0,yes,1.000000
9,,1191423147.546900,1241285192.810580,0,63,0,0,yes,1.000000
8,,1289643311.160406,1721355885.430171,0,178,0,0,yes,1.000000
7,,2171242637.422111,2279487131.768070,0,177,0,0,yes,1.000000
6,,2343689936.523930,3254125312.203108,0,170,0,0,yes,1.000000
5,,1507276552.211417,1549117966.209469,0,85,0,0,yes,1.000000
4,,537709988.218270,553289757.687990,0,56,0,0,yes,1.000000
3,,1382677638.744610,1463957018.907190,0,70,0,0,yes,1.000000
2,,961616721.645475,1038758631.471680,0,115,0,0,yes,1.000000
1,,590592147.143080,605482202.584970,0,45,0,0,yes,1.000000
