"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5650467107.533618,0,128,0,0,yes,1.000000
24,,28046978107.899818,28046973986.778137,0,544,0,0,no,1.000000
23,,2348993483.112576,2435178246.329120,0,65,0,0,yes,1.000000
22,,16921536531.488951,17149304044.220078,0,374,0,0,yes,1.000000
21,,2211255901.335674,2292157550.051260,0,57,0,0,yes,1.000000
20,,4060630482.754071,4164481138.292420,0,162,0,0,yes,1.000000
19,,3572276779.011707,3587344962.134769,0,101,0,0,yes,1.000000
18,,29962095.938975,42644414.298830,0,17,0,0,yes,1.000000
17,,191115344.410160,344199150.237800,0,11,0,0,yes,1.000000
16,,26801703402.514065,28715343080.450962,0,530,0,0,yes,1.000000
15,,2378703547.671384,2512506571.732419,0,105,0,0,yes,1.000000
14,,589388305.364250,666675131.847650,0,44,0,0,yes,1.000000
13,,531788900.982630,752419266.702590,0,90,0,0,yes,1.000000
12,,541919697.265620,638414430.706040,0,69,0,0,yes,1.000000
11,,1015495584.187755,1015573207.332000,0,174,0,0,yes,1.000000
10,,551661937.579320,553209852.472610,0,84,0,0,yes,1.000000
9,,1191423147.546900,1260360752.356970,0,69,0,0,yes,1.000000
8,,1289643311.160406,1657081109.458981,0,173,0,0,yes,1.000000
7,,2171242637.422111,2204644209.086910,0,171,0,0,yes,1.000000
6,,2343689936.523930,3234294478.941398,0,168,0,0,yes,1.000000
5,,1507276552.211417,1584744105.711900,0,85,0,0,yes,1.000000
4,,537709988.218270,540546304.707020,0,51,0,0,yes,1.000000
3,,1382677638.744610,1425723007.431620,0,63,0,0,yes,1.000000
2,,961616721.645475,1046819902.331020,0,103,0,0,yes,1.000000
1,,590592147.143080,640049799.638690,0,52,0,0,yes,1.000000
