"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6080521794.416950,0,130,0,0,yes,1.000000
24,,28046978107.899818,28050257334.563740,0,528,0,0,yes,1.000000
23,,2348993483.112576,2367344044.464370,0,53,0,0,yes,1.000000
22,,16921536531.488951,17137169752.115065,0,358,0,0,yes,1.000000
21,,2211255901.335674,2726050260.431611,0,64,0,0,yes,1.000000
20,,4060630482.754071,4087633778.008209,0,145,0,0,yes,1.000000
19,,3572276779.011707,3814443913.026340,0,113,0,0,yes,1.000000
18,,29962095.938975,38959797.174320,0,7,0,0,yes,1.000000
17,,191115344.410160,223397596.153320,0,8,0,0,yes,1.000000
16,,26801703402.514065,27758741404.550098,0,506,0,0,yes,1.000000
15,,2378703547.671384,2906729643.340288,0,115,0,0,yes,1.000000
14,,589388305.364250,876884534.919910,0,55,0,0,yes,1.000000
13,,531788900.982630,758274851.456010,0,92,0,0,yes,1.000000
12,,541919697.265620,673355995.924790,0,73,0,0,yes,1.000000
11,,1015495584.187755,1017859043.795390,0,168,0,0,yes,1.000000
10,,551661937.579320,552157788.986280,0,82,0,0,yes,1.000000
9,,1191423147.546900,1397227009.480500,0,73,0,0,yes,1.000000
8,,1289643311.160406,1662193214.768561,0,170,0,0,yes,1.000000
7,,2171242637.422111,2245290013.682150,0,170,0,0,yes,1.000000
6,,2343689936.523930,3212039426.338848,0,162,0,0,yes,1.000000
5,,1507276552.211417,1507499550.937989,0,82,0,0,yes,1.000000
4,,537709988.218270,593680684.543470,0,51,0,0,yes,1.000000
3,,1382677638.744610,1494221715.350100,0,68,0,0,yes,1.000000
2,,961616721.645475,1244774223.891120,0,114,0,0,yes,1.000000
1,,590592147.143080,634212385.098170,0,44,0,0,yes,1.000000
