"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5527003518.704560,0,119,0,0,yes,1.000000
24,,28046978107.899818,28052901261.616413,0,530,0,0,yes,1.000000
23,,2348993483.112576,2353330076.524430,0,54,0,0,yes,1.000000
22,,16921536531.488951,16947889022.695196,0,359,0,0,yes,1.000000
21,,2211255901.335674,2957250942.884740,0,70,0,0,yes,1.000000
20,,4060630482.754071,4060832432.122021,0,144,0,0,yes,1.000000
19,,3572276779.011707,3835221318.052230,0,105,0,0,yes,1.000000
18,,29962095.938975,38594705.876470,0,7,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,27477884607.769310,0,504,0,0,yes,1.000000
15,,2378703547.671384,3092920337.094209,0,125,0,0,yes,1.000000
14,,589388305.364250,880682601.437490,0,53,0,0,yes,1.000000
13,,531788900.982630,769507062.035600,0,92,0,0,yes,1.000000
12,,541919697.265620,658983334.388160,0,71,0,0,yes,1.000000
11,,1015495584.187755,1019559329.610810,0,171,0,0,yes,1.000000
10,,551661937.579320,568125932.588350,0,83,0,0,yes,1.000000
9,,1191423147.546900,1199384203.719740,0,59,0,0,yes,1.000000
8,,1289643311.160406,1647078052.373551,0,173,0,0,yes,1.000000
7,,2171242637.422111,2284974579.385270,0,173,0,0,yes,1.000000
6,,2343689936.523930,3245790966.577138,0,165,0,0,yes,1.000000
5,,1507276552.211417,1538481738.978030,0,84,0,0,yes,1.000000
4,,537709988.218270,605752259.907700,0,58,0,0,yes,1.000000
3,,1382677638.744610,1549387437.546880,0,73,0,0,yes,1.000000
2,,961616721.645475,1463747486.798820,0,124,0,0,yes,1.000000
1,,590592147.143080,694280614.038590,0,46,0,0,yes,1.000000
