"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5621680160.443798,0,119,0,0,yes,1.000000
24,,28046978107.899818,28047905018.834686,0,533,0,0,yes,1.000000
23,,2348993483.112576,2350898500.839850,0,55,0,0,yes,1.000000
22,,16921536531.488951,16950358521.491087,0,363,0,0,yes,1.000000
21,,2211255901.335674,3117086725.885719,0,67,0,0,yes,1.000000
20,,4060630482.754071,4063609649.918400,0,140,0,0,yes,1.000000
19,,3572276779.011707,3572731503.970660,0,99,0,0,yes,1.000000
18,,29962095.938975,40782991.000500,0,8,0,0,yes,1.000000
17,,191115344.410160,357670726.364260,0,13,0,0,yes,1.000000
16,,26801703402.514065,27404045964.271751,0,505,0,0,yes,1.000000
15,,2378703547.671384,2919630621.090808,0,117,0,0,yes,1.000000
14,,589388305.364250,819292649.061050,0,46,0,0,yes,1.000000
13,,531788900.982630,726589932.736770,0,83,0,0,yes,1.000000
12,,541919697.265620,631900083.781730,0,69,0,0,yes,1.000000
11,,1015495584.187755,1015694620.207000,0,169,0,0,yes,1.000000
10,,551661937.579320,555314859.901320,0,81,0,0,yes,1.000000
9,,1191423147.546900,1208540932.693370,0,61,0,0,yes,1.000000
8,,1289643311.160406,1625611083.795421,0,171,0,0,yes,1.000000
7,,2171242637.422111,2243590709.456570,0,170,0,0,yes,1.000000
6,,2343689936.523930,3248415997.193357,0,163,0,0,yes,1.000000
5,,1507276552.211417,1512069582.263680,0,81,0,0,yes,1.000000
4,,537709988.218270,644968598.850099,0,61,0,0,yes,1.000000
3,,1382677638.744610,1825751066.008790,0,79,0,0,yes,1.000000
2,,961616721.645475,1406867564.422351,0,118,0,0,yes,1.000000
1,,590592147.143080,762042813.262230,0,52,0,0,yes,1.000000
