"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5605937846.935981,0,116,0,0,yes,1.000000
24,,28046978107.899818,28049121928.156982,0,529,0,0,yes,1.000000
23,,2348993483.112576,2359122402.742210,0,55,0,0,yes,1.000000
22,,16921536531.488951,16964163773.169807,0,358,0,0,yes,1.000000
21,,2211255901.335674,3141606490.008280,0,71,0,0,yes,1.000000
20,,4060630482.754071,4061543461.630310,0,140,0,0,yes,1.000000
19,,3572276779.011707,3655072362.311500,0,105,0,0,yes,1.000000
18,,29962095.938975,40388439.658700,0,7,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,27305764160.747849,0,502,0,0,yes,1.000000
15,,2378703547.671384,2785013216.751929,0,117,0,0,yes,1.000000
14,,589388305.364250,799473263.631350,0,52,0,0,yes,1.000000
13,,531788900.982630,651470740.803160,0,86,0,0,yes,1.000000
12,,541919697.265620,609477519.203120,0,69,0,0,yes,1.000000
11,,1015495584.187755,1015663156.146950,0,169,0,0,yes,1.000000
10,,551661937.579320,555538294.790460,0,82,0,0,yes,1.000000
9,,1191423147.546900,1259028732.278320,0,61,0,0,yes,1.000000
8,,1289643311.160406,1641359442.950691,0,171,0,0,yes,1.000000
7,,2171242637.422111,2174422237.636730,0,170,0,0,yes,1.000000
6,,2343689936.523930,3251638839.327628,0,163,0,0,yes,1.000000
5,,1507276552.211417,1538779356.000499,0,83,0,0,yes,1.000000
4,,537709988.218270,610241291.616690,0,55,0,0,yes,1.000000
3,,1382677638.744610,1515929037.721680,0,69,0,0,yes,1.000000
2,,961616721.645475,1421852379.721180,0,116,0,0,yes,1.000000
1,,590592147.143080,739797237.071300,0,55,0,0,yes,1.000000
