"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6398472466.083449,0,130,0,0,yes,1.000000
24,,28046978107.899818,28048783820.541271,0,529,0,0,yes,1.000000
23,,2348993483.112576,2355405833.712420,0,54,0,0,yes,1.000000
22,,16921536531.488951,17229969096.350445,0,364,0,0,yes,1.000000
21,,2211255901.335674,2638641452.055650,0,63,0,0,yes,1.000000
20,,4060630482.754071,4147558527.677680,0,142,0,0,yes,1.000000
19,,3572276779.011707,3621547687.445791,0,100,0,0,yes,1.000000
18,,29962095.938975,38136187.187990,0,6,0,0,yes,1.000000
17,,191115344.410160,356949041.057130,0,12,0,0,yes,1.000000
16,,26801703402.514065,28472698832.925060,0,513,0,0,yes,1.000000
15,,2378703547.671384,2865312874.119109,0,108,0,0,yes,1.000000
14,,589388305.364250,821681252.398930,0,53,0,0,yes,1.000000
13,,531788900.982630,715628009.150830,0,87,0,0,yes,1.000000
12,,541919697.265620,631119985.872040,0,70,0,0,yes,1.000000
11,,1015495584.187755,1021668840.757790,0,169,0,0,yes,1.000000
10,,551661937.579320,554638450.971620,0,80,0,0,yes,1.000000
9,,1191423147.546900,1561092966.112320,0,79,0,0,yes,1.000000
8,,1289643311.160406,1668706900.655761,0,171,0,0,yes,1.000000
7,,2171242637.422111,2222869235.721189,0,170,0,0,yes,1.000000
6,,2343689936.523930,3254551987.302248,0,163,0,0,yes,1.000000
5,,1507276552.211417,1530912982.856450,0,81,0,0,yes,1.000000
4,,537709988.218270,541948068.249020,0,53,0,0,yes,1.000000
3,,1382677638.744610,1750267558.332530,0,73,0,0,yes,1.000000
2,,961616721.645475,1299864482.371100,0,107,0,0,yes,1.000000
1,,590592147.143080,596580982.734880,0,48,0,0,yes,1.000000
