"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5528429259.925259,0,129,0,0,yes,1.000000
24,,28046978107.899818,28047821713.402164,0,547,0,0,yes,1.000000
23,,2348993483.112576,2397041263.945820,0,58,0,0,yes,1.000000
22,,16921536531.488951,16982112416.731316,0,382,0,0,yes,1.000000
21,,2211255901.335674,2269510326.766099,0,53,0,0,yes,1.000000
20,,4060630482.754071,4132464345.255779,0,165,0,0,yes,1.000000
19,,3572276779.011707,3575751319.070310,0,103,0,0,yes,1.000000
18,,29962095.938975,34094428.828120,0,11,0,0,yes,1.000000
17,,191115344.410160,247292358.857920,0,10,0,0,yes,1.000000
16,,26801703402.514065,28462788685.281006,0,533,0,0,yes,1.000000
15,,2378703547.671384,2743811851.507328,0,123,0,0,yes,1.000000
14,,589388305.364250,745791835.332030,0,49,0,0,yes,1.000000
13,,531788900.982630,703920532.637160,0,92,0,0,yes,1.000000
12,,541919697.265620,587481903.583980,0,69,0,0,yes,1.000000
11,,1015495584.187755,1019561456.198720,0,169,0,0,yes,1.000000
10,,551661937.579320,554363294.795860,0,87,0,0,yes,1.000000
9,,1191423147.546900,1268761205.927770,0,71,0,0,yes,1.000000
8,,1289643311.160406,1664345800.358391,0,171,0,0,yes,1.000000
7,,2171242637.422111,2240481478.587880,0,170,0,0,yes,1.000000
6,,2343689936.523930,3220180227.043438,0,163,0,0,yes,1.000000
5,,1507276552.211417,1673720935.999019,0,88,0,0,yes,1.000000
4,,537709988.218270,563230456.741210,0,52,0,0,yes,1.000000
3,,1382677638.744610,1396816353.707500,0,66,0,0,yes,1.000000
2,,961616721.645475,1137603818.360810,0,120,0,0,yes,1.000000
1,,590592147.143080,656894713.396500,0,49,0,0,yes,1.000000
