"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,6138814914.688431,0,136,0,0,yes,1.000000
24,,28046978107.899818,28047538015.378784,0,547,0,0,yes,1.000000
23,,2348993483.112576,2706183618.750511,0,71,0,0,yes,1.000000
22,,16921536531.488951,17016192689.483753,0,371,0,0,yes,1.000000
21,,2211255901.335674,2489251414.684570,0,61,0,0,yes,1.000000
20,,4060630482.754071,4070123808.033629,0,170,0,0,yes,1.000000
19,,3572276779.011707,3628154554.115210,0,102,0,0,yes,1.000000
18,,29962095.938975,37286544.634760,0,14,0,0,yes,1.000000
17,,191115344.410160,290711149.583500,0,10,0,0,yes,1.000000
16,,26801703402.514065,28464258725.018383,0,535,0,0,yes,1.000000
15,,2378703547.671384,2494310286.141609,0,113,0,0,yes,1.000000
14,,589388305.364250,609403612.909190,0,42,0,0,yes,1.000000
13,,531788900.982630,736132544.350060,0,96,0,0,yes,1.000000
12,,541919697.265620,616574046.744130,0,66,0,0,yes,1.000000
11,,1015495584.187755,1099572124.132310,0,173,0,0,yes,1.000000
10,,551661937.579320,553780138.417940,0,84,0,0,yes,1.000000
9,,1191423147.546900,1193840711.765640,0,65,0,0,yes,1.000000
8,,1289643311.160406,1676703751.793461,0,174,0,0,yes,1.000000
7,,2171242637.422111,2277646107.754400,0,174,0,0,yes,1.000000
6,,2343689936.523930,3271044612.658177,0,167,0,0,yes,1.000000
5,,1507276552.211417,1593609741.618159,0,85,0,0,yes,1.000000
4,,537709988.218270,539645068.489270,0,53,0,0,yes,1.000000
3,,1382677638.744610,1565308460.202140,0,65,0,0,yes,1.000000
2,,961616721.645475,1031386364.944800,0,108,0,0,yes,1.000000
1,,590592147.143080,645541806.068370,0,48,0,0,yes,1.000000
