"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5789328299.084910,0,135,0,0,yes,1.000000
24,,28046978107.899818,28046945981.577454,0,554,0,0,no,0.999999
23,,2348993483.112576,2501935846.087440,0,68,0,0,yes,1.000000
22,,16921536531.488951,17011611053.191736,0,383,0,0,yes,1.000000
21,,2211255901.335674,2218006175.705559,0,57,0,0,yes,1.000000
20,,4060630482.754071,4332682244.686979,0,171,0,0,yes,1.000000
19,,3572276779.011707,3607863821.844720,0,98,0,0,yes,1.000000
18,,29962095.938975,39602946.381360,0,19,0,0,yes,1.000000
17,,191115344.410160,288349500.200200,0,9,0,0,yes,1.000000
16,,26801703402.514065,27934152930.011017,0,536,0,0,yes,1.000000
15,,2378703547.671384,2518514490.570319,0,122,0,0,yes,1.000000
14,,589388305.364250,638518011.873510,0,42,0,0,yes,1.000000
13,,531788900.982630,689818535.427210,0,90,0,0,yes,1.000000
12,,541919697.265620,628493809.668440,0,66,0,0,yes,1.000000
11,,1015495584.187755,1025079299.813940,0,173,0,0,yes,1.000000
10,,551661937.579320,566985581.839810,0,85,0,0,yes,1.000000
9,,1191423147.546900,1196563129.223140,0,58,0,0,yes,1.000000
8,,1289643311.160406,1647481510.669441,0,173,0,0,yes,1.000000
7,,2171242637.422111,2202618217.103520,0,171,0,0,yes,1.000000
6,,2343689936.523930,3225722537.526837,0,167,0,0,yes,1.000000
5,,1507276552.211417,1631938834.805160,0,87,0,0,yes,1.000000
4,,537709988.218270,545876737.403840,0,54,0,0,yes,1.000000
3,,1382677638.744610,1532699999.738740,0,66,0,0,yes,1.000000
2,,961616721.645475,1040459651.030260,0,117,0,0,yes,1.000000
1,,590592147.143080,615273047.744650,0,52,0,0,yes,1.000000
