"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,5482341534.040006,5702392545.380318,0,127,0,0,yes,1.000000
24,,28046978107.899818,28047078848.165829,0,550,0,0,yes,1.000000
23,,2348993483.112576,2632733854.651881,0,66,0,0,yes,1.000000
22,,16921536531.488951,17023554583.190331,0,375,0,0,yes,1.000000
21,,2211255901.335674,2304736934.871090,0,52,0,0,yes,1.000000
20,,4060630482.754071,4196196670.363198,0,164,0,0,yes,1.000000
19,,3572276779.011707,3601304334.186519,0,104,0,0,yes,1.000000
18,,29962095.938975,41956768.661620,0,16,0,0,yes,1.000000
17,,191115344.410160,290711149.583500,0,10,0,0,yes,1.000000
16,,26801703402.514065,28168761202.677513,0,531,0,0,yes,1.000000
15,,2378703547.671384,2669834737.271469,0,123,0,0,yes,1.000000
14,,589388305.364250,787592421.326170,0,50,0,0,yes,1.000000
13,,531788900.982630,644377214.026320,0,87,0,0,yes,1.000000
12,,541919697.265620,695269133.448220,0,69,0,0,yes,1.000000
11,,1015495584.187755,1022725901.997530,0,179,0,0,yes,1.000000
10,,551661937.579320,562469098.872040,0,87,0,0,yes,1.000000
9,,1191423147.546900,1222698373.371600,0,64,0,0,yes,1.000000
8,,1289643311.160406,1674857188.708021,0,180,0,0,yes,1.000000
7,,2171242637.422111,2353530084.194329,0,180,0,0,yes,1.000000
6,,2343689936.523930,3234079040.519497,0,173,0,0,yes,1.000000
5,,1507276552.211417,1540573704.958499,0,87,0,0,yes,1.000000
4,,537709988.218270,560437598.491730,0,52,0,0,yes,1.000000
3,,1382677638.744610,1401840115.933590,0,63,0,0,yes,1.000000
2,,961616721.645475,1116066408.556590,0,119,0,0,yes,1.000000
1,,590592147.143080,624505029.267120,0,50,0,0,yes,1.000000
